enforcement_zone,latitude,longitude,violation_count,frequency_score,avg_congestion_score,max_congestion_score,priority_score,risk_level
"NICE Road, Nanjuda Reddy Layout, Phase 1, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",12.8563559,77.6644737,1,7.186324541728964,10.59,10.59,8.888162270864482,Low
"NIFT College, 27th Main Road, Sector 2, HSR Layout, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560102, India",12.9117541,77.6517831,1,7.186324541728964,14.12,14.12,10.653162270864481,Low
"NITTE Meenakshi College Road, Adithya Tranquil, Jayamuni Nagar, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",13.1199958,77.6083236,3,14.372649083457928,13.42,13.42,13.896324541728966,Low
"Nagappa Layout Main Road, Hoodi Circle, Hoodi, Bengaluru, Karnataka. Pin-560048 (India)",12.992041525,77.716110425,4,16.68612885241903,30.447499999999998,48.01,27.079314426209518,Medium
"Nagappa Reddy Layout Main Road, Jagadaapura, Kaggadasapura, Bengaluru, Karnataka. Pin-560093 (India)",12.983036,77.6804386,1,7.186324541728964,15.89,15.89,11.538162270864483,Low
"Nagappa Road, Nehru Nagar, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",12.9983588,77.5818563,2,11.390054916652556,10.59,10.59,10.990027458326278,Low
"Nagappa Road, Shree MG Seshadri Circle, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",12.988964380555556,77.574738525,36,37.43682257041187,13.385277777777778,14.15,25.56399461853927,Medium
"Nagarabhavi Main Road, Block 1 Manasa Nagar, Nagarbhavi Stage 1, Bengaluru, Karnataka. Pin-560072 (India)",12.959790057446458,77.51584240121703,9,23.872453394147996,8.522222222222222,11.66,16.824893363740664,Low
"Nagarabhavi Main Road, Block 12, BDA Layout, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",12.9603663875,77.513861175,8,22.78010983330511,25.6,35.66,26.202054916652557,Medium
"Nagarabhavi Main Road, Block 2 Madhura Nagar, Nagarbhavi Stage 1, Bengaluru, Karnataka. Pin-560072 (India)",12.959046066666666,77.51888675,6,20.17456357372616,21.301666666666666,32.13,22.90378178686308,Low
"Nagarabhavi Main Road, Chandra Layout, Bengaluru, Karnataka. Pin-560072 (India)",12.9594469125,77.51931735,16,29.37383452948252,20.686875,41.32,29.15697976474126,Medium
"Nagarabhavi Main Road, KHCS, Nagarbhavi, Bengaluru, Karnataka. Pin-560072 (India)",12.958970333333333,77.51677416666666,3,14.372649083457928,30.24666666666667,32.13,22.686324541728965,Low
"Nagarabhavi Main Road, Manasa Layout, Nagarbhavi, Bengaluru, Karnataka. Pin-560072 (India)",12.95826535,77.5180034,4,16.68612885241903,30.7175,32.13,23.984314426209515,Low
"Nagarabhavi Main Road, Nagarabavi Circle, Chandra Layout Stage 1, Bengaluru, Karnataka. Pin-560072 (India)",12.9584881734375,77.518960309375,64,43.27868961408497,17.0859375,47.01,36.16712605704248,Medium
"Nagarabhavi Road, Chandra Layout, Attigupe, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560040, India",12.9598362,77.5193975,1,7.186324541728964,11.65,11.65,9.418162270864482,Low
"Nagarabhavi Road, Nagarbhavi, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560072, India",12.95925455,77.51926745,2,11.390054916652556,14.475000000000001,17.3,13.497527458326278,Low
"Nagarabhavi Road, Saraswathi Nagara, Marenahalli West, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560040, India",12.971952,77.52703,1,7.186324541728964,10.59,10.59,8.888162270864482,Low
"Nagarabhavi Underpass, Nagarbhavi, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560072, India",12.9526861,77.520246,1,7.186324541728964,15.18,15.18,11.18316227086448,Low
"Nagarabhavi Underpass, Teacher's Colony, Nagarbhavi, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560072, India",12.9582044,77.5186627,1,7.186324541728964,32.12,32.12,19.65316227086448,Low
"Nagarabhavi, Vinayaka Layout, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560072, India",12.9747705,77.5130092,1,7.186324541728964,11.65,11.65,9.418162270864482,Low
"Nagarbhavi, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560072, India",12.9585739,77.5190145,1,7.186324541728964,14.12,14.12,10.653162270864481,Low
"Nagasandra Layout Main Road, Sobha Garrison, Nagasandra, Bengaluru, Karnataka. Pin-560073 (India)",13.04696008275862,77.50111449655172,29,35.26250831080055,8.15,8.15,21.706254155400273,Low
"Nagasandra Layout Main Road, The Edge, Nagasandra, Bengaluru, Karnataka. Pin-560073 (India)",13.047037245454545,77.50128547272728,11,25.762704000110485,8.13,8.13,16.946352000055242,Low
"Nagasandra Main Road, Maruthi Layout, Chokkasandra, T Dasarahalli, Bengaluru, Karnataka. Pin-560058 (India)",13.0369347,77.5102354,1,7.186324541728964,22.24,22.24,14.71316227086448,Low
"Nagasandra Road, West Wing, Amar Jyothi Layout, Domlur, Bengaluru, Karnataka. Pin-560071 (India)",12.9522814,77.6401756,1,7.186324541728964,14.12,14.12,10.653162270864481,Low
"Nagavara, Hennur, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560045, India",13.03646805,77.6251185,2,11.390054916652556,23.299999999999997,25.77,17.839027458326278,Low
"Nagavarapalaya Main Road, Nagavarapalaya, C V Raman Nagar, Nagavarapalya, Bengaluru Central City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560093, India",12.9879232,77.6638235,1,7.186324541728964,8.12,8.12,7.653162270864481,Low
"Nagawara Main Road, AK Colony, Devarajeevana Halli, Bengaluru, Karnataka. Pin-560045 (India)",13.008537075,77.6132355,4,16.68612885241903,14.032499999999999,25.77,17.706814426209515,Low
"Nagawara Main Road, Arabic College Area, Kamraj Nagar, HBR Layout, Bengaluru, Karnataka. Pin-560045 (India)",13.0300067,77.620895,2,11.390054916652556,14.12,14.12,12.755027458326277,Low
"Nagawara Main Road, Chanukya Layout, Nagavara Village, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)",13.038027575000001,77.623498525,4,16.68612885241903,16.68,23.3,18.007064426209517,Low
"Nagawara Main Road, Eranna Palya, HBR Layout, Bengaluru, Karnataka. Pin-560045 (India)",13.0290083,77.6206967,1,7.186324541728964,15.89,15.89,11.538162270864483,Low
"Nagawara Main Road, Nagavara, Hennur, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560045, India",13.0346183,77.6228583,1,7.186324541728964,15.89,15.89,11.538162270864483,Low
"Nagawara Main Road, Nagawara Junction, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",13.0400048,77.6242392,1,7.186324541728964,14.12,14.12,10.653162270864481,Low
"Nagawara Main Road, Rajath Greens, Block 5 Stage 1, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",13.036073656097562,77.62317466585367,41,38.750943032107685,14.166829268292684,28.98,29.421520296541647,Medium
"Nagawara Main Road, Shabbeer Colony, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)",13.037124725,77.623310125,4,16.68612885241903,12.18,15.89,15.175064426209516,Low
"Nagawara Main Road, Sri Muthu Mariyamma Circle, Govindpura, Bengaluru, Karnataka. Pin-560045 (India)",13.0317664,77.62162673888889,18,30.52698574134533,12.922222222222222,23.31,23.80215953733933,Low
"Nagawara Main Road, Stage 1, Pillanna Garden, Bengaluru, Karnataka. Pin-560084 (India)",13.0098455,77.6145961,2,11.390054916652556,13.77,13.77,12.580027458326276,Low
"Nagondanahalli Main Road, Rudrappa Layout, Channasandra, Bengaluru, Karnataka. Pin-560067 (India)",12.983216866666666,77.76831316666666,3,14.372649083457928,13.533333333333331,16.24,14.494324541728963,Low
"Nala Road, Chandni Chowk, Bengaluru, Karnataka. Pin-560051 (India)",12.9865954,77.6044981,1,7.186324541728964,13.77,13.77,10.47816227086448,Low
"Nala Road, Clarkpet, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",12.9843399,77.61186565,2,11.390054916652556,11.120000000000001,11.65,11.361027458326278,Low
"Nala Road, Dasappa Colony, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",12.984528300000001,77.6121945,2,11.390054916652556,11.120000000000001,11.65,11.361027458326278,Low
"Nala Road, NK Palya, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",12.9866236,77.6020835,1,7.186324541728964,10.59,10.59,8.888162270864482,Low
"Nala Road, Shree Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",12.9825911,77.61263220000001,2,11.390054916652556,12.885,14.12,12.384527458326277,Low
"Nala Road, Tamarikannan Junction, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",12.978445242857143,77.62847695714287,7,21.55897362518689,28.34857142857143,56.13,30.51005824116487,Medium
"Nallurahalli Main Road, Brigade IRV Centre, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",12.970144699999999,77.7317449,2,11.390054916652556,29.299999999999997,36.36,21.757027458326277,Low
"Nallurahalli Main Road, John F Welch Technology Centre, EPIP Zone, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",12.97207615,77.7269931,2,11.390054916652556,15.89,15.89,13.64002745832628,Low
"Nallurahalli Main Road, Nallurahalli, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",12.969805083871488,77.73505290196114,1,7.186324541728964,52.6,52.6,29.89316227086448,Medium
"Nallurahalli Road, Aparanta Enclave, Siddapura, Bengaluru, Karnataka. Pin-560066 (India)",12.9579296,77.73165077499999,4,16.68612885241903,21.447499999999998,25.77,19.931314426209514,Low
"Nallurahalli Road, Balaji Layout, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",12.963327,77.733385,1,7.186324541728964,25.42,25.42,16.303162270864483,Low
"Nallurahalli Road, Miraya Rose, Siddapura, Bengaluru, Karnataka. Pin-560066 (India)",12.9573229,77.7313729,2,11.390054916652556,21.535,23.3,16.81552745832628,Low
"Nallurahalli Road, SV Mayfair, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",12.9637070388203,77.73308357397852,83,45.93726757383664,23.123373493975905,47.03,39.311645835111094,Medium
"Nallurahalli Road, Spectra Palmwoods, Siddapura, Bengaluru, Karnataka. Pin-560066 (India)",12.961167090243903,77.73265418292682,41,38.750943032107685,17.957073170731707,26.51,30.064593467273355,Medium
"Nallurahalli Road, The Dunmore House, Siddapura, Bengaluru, Karnataka. Pin-560066 (India)",12.963002410839618,77.73282059029889,10,24.860598341446366,20.481,26.48,23.87059917072318,Low
"Nalwadi Krishnaraja Wadiyar Ward, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560022, India",13.015794566666665,77.55027066666666,3,14.372649083457928,13.416666666666666,15.18,14.247324541728963,Low
"Namma Salem Kitchen, 60 Feet Road, AECS Layout B Block, Brookefield, Priyadarshini Ward, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560037, India",12.964968299999999,77.7180688,2,11.390054916652556,10.77,13.42,11.610027458326279,Low
"Nanda Jyothi Apartment Road, Hoodi, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",13.0574272,77.6514256,1,7.186324541728964,11.65,11.65,9.418162270864482,Low
"Nandanavana G Street, Doddaiah Layout, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",12.971920755,77.6297888,20,31.56461849037872,32.5615,42.73,34.09675924518936,Medium
"Nandi Durga Road, Jayamahal Extension, Jayamahal, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560046, India",12.99938905,77.6000679,2,11.390054916652556,11.65,11.65,11.520027458326277,Low
"Nandi Stationary, 547, 1st Main Road, Defence Layout, Byatarayanapura, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, 560092, India",13.063195,77.58701,1,7.186324541728964,11.65,11.65,9.418162270864482,Low
"Nandi Toyota, Kanakapura Road, Thalaghattapura, Vajrahalli, Talagattapura, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560062, India",12.8720134,77.53919859999999,2,11.390054916652556,11.65,11.65,11.520027458326277,Low
"Nandini Layout Club Road, APMC Government Quarters, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)",13.010648495000002,77.5359441,20,31.56461849037872,18.4985,30.02,27.33585924518936,Medium
"Nandini Layout Park Road, Reserve Bank Staff Quarters, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)",13.01021,77.5367112,1,7.186324541728964,17.3,17.3,12.243162270864483,Low
"Nandini Layout, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560096, India",13.016322577777778,77.53176265555555,9,23.872453394147996,11.620000000000001,26.48,20.718226697073998,Low
"Nandini Layout, Jai Maruthi Nagar, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560096, India",13.0113203,77.5343545,1,7.186324541728964,11.65,11.65,9.418162270864482,Low
"Nandini Milk Booth, Dr. Vishnuvardhan Road, Uttarahalli, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560061, India",12.906852917529704,77.54609162374773,1,7.186324541728964,24.01,24.01,15.598162270864481,Low
"Nandini, Tumkur Road, Goragunte Palya, Peenya, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560022, India",13.0306541,77.5364395,1,7.186324541728964,26.48,26.48,16.83316227086448,Low
"Nandini, Whitefield Road, Hoodi, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560048, India",12.9880127,77.734054,8,22.78010983330511,25.731250000000003,30.37,25.183429916652557,Medium
"Nanja Raja Reddy Colony Main Road, RMS Layout, Murugeshpalya, Bengaluru, Karnataka. Pin-560017 (India)",12.959751774999999,77.655942475,4,16.68612885241903,16.59,16.59,16.638064426209517,Low
"Nanja Raja Reddy Colony Main Road, Thimma Reddy Layout, Murugeshpalya, Bengaluru, Karnataka. Pin-560017 (India)",12.959451766666668,77.65536938333334,6,20.17456357372616,11.188333333333333,14.13,16.26978178686308,Low
"Narayana Nethralaya, Chord Road, Kethamaranahalli, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560010, India",13.011782,77.55192035,2,11.390054916652556,11.65,11.65,11.520027458326277,Low
"Narayana Pillai Street, Nehru Puram, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",12.98803845,77.60960795,2,11.390054916652556,9.885,11.65,10.990527458326278,Low
"Narayana Pillai Street, Nethaji Subhas Chadra Bose Circle, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",12.98384335,77.60877707,10,24.860598341446366,8.13,8.13,16.495299170723182,Low
"Narayana Pillai Street, Quadrant Square, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",12.983744620930231,77.60868641395349,43,39.23324742490429,8.16,8.16,23.696623712452148,Low
"Narayana Pillai Street, Sulthan Nagar, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",12.98939499090909,77.60990829090909,11,25.762704000110485,10.6,10.6,18.181352000055245,Low
"Narayianappa Road, Chikkappaiah Layout, Nagashetty Halli, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",13.0415283,77.57232,1,7.186324541728964,14.12,14.12,10.653162270864481,Low
"National Institute of Mental Health and NeuroSciences, 1st Cross Road, Eramma Layout, Adugodi, Someshwara Nagara, Bengaluru Central City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560030, India",12.9384301,77.5926484,1,7.186324541728964,11.65,11.65,9.418162270864482,Low
"National Institute of Mental Health and NeuroSciences, 8th Main Road, BHEL Ward, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560029, India",12.938385,77.592655,1,7.186324541728964,11.65,11.65,9.418162270864482,Low
"National Institute of Mental Health and NeuroSciences, 8th Main Road, BHEL Ward, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560069, India",12.9385174,77.5926195,1,7.186324541728964,14.12,14.12,10.653162270864481,Low
"Naturals Unisex Salon And Spa, 8/2, Swamy Vivekananda Road, Pai Layout, K.S. Nissar Ahmed Ward, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560037, India",12.9960261,77.6678244,3,14.372649083457928,22.123333333333335,27.89,19.401324541728965,Low
"Nautica, G10, Dr. Rajkumar Road, Subramanya Nagar 2nd Stage, Subrahmanya Nagar, Subramanyanagara, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560055, India",13.0105825,77.5546727,2,11.390054916652556,15.004999999999999,15.89,13.374527458326277,Low
"Nayanda Halli, Bengaluru West City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560039, India",12.94366295,77.52365445,2,11.390054916652556,22.775000000000002,32.13,18.95352745832628,Low
"Neeladri Nagar, Ittina Mahaveer Road, Ittina Mahavir Apartments, Maragondanahalli, Electronic City, Bangalore South, Bengaluru Urban, Karnataka, 560100, India",12.8414907,77.647969,1,7.186324541728964,14.12,14.12,10.653162270864481,Low
"Neeladri Road, Ajmera Annex, Karuna Nagar, Doddathogur, Bengaluru, Karnataka. Pin-560100 (India)",12.841880077777777,77.64578886600529,756,68.73108220064901,11.35883597883598,28.58,43.4891918939753,High
"Neeladri Road, Bettadasanpura, Vittasandra, Bangalore South, Bengaluru Urban, Karnataka, 560100, India",12.8436122,77.6441082,1,7.186324541728964,24.01,24.01,15.598162270864481,Low
"Neeladri Road, Concord Silicon Valley, Phase 1, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",12.840387242857144,77.65203425714286,14,28.076183769071587,11.231428571428571,17.31,20.869520455964366,Low
"Neeladri Road, Concorde Cuppertino, Phase 1, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",12.840152166666668,77.6532946,12,26.59256076166594,8.571666666666667,13.43,18.55378038083297,Low
"Neeladri Road, Concorde Manhattans, Phase 1, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",12.84073184,77.65104744,20,31.56461849037872,15.620500000000002,32.14,26.896459245189362,Medium
"Neeladri Road, DN Laxman Reddy Circle, Doddathogur, Bengaluru, Karnataka. Pin-560100 (India)",12.843656146153846,77.64422274615384,13,27.360888115455122,13.098461538461539,23.31,22.27198251926602,Low
"Neeladri Road, Doddathogur, Bengaluru, Karnataka. Pin-560100 (India)",12.8412719,77.6493646,1,7.186324541728964,13.42,13.42,10.303162270864483,Low
"Neeladri Road, Doddathoguru Cross Junction, Bengaluru, Karnataka. Pin-560100 (India)",12.842818662931034,77.6442301387931,116,49.372670594971055,13.179913793103447,22.35,33.11030943541656,Medium
"Neeladri Road, Elite Greenwoods, Vittasandra, Bengaluru, Karnataka. Pin-560068 (India)",12.85993034,77.64764224000001,5,18.57637945838152,9.18,13.42,14.72618972919076,Low
"Neeladri Road, Ganga Vertica Apartments, Electronic City, Bangalore South, Bengaluru Urban, Karnataka, 560100, India",12.84175532962963,77.64558927407407,27,34.54721265718409,13.527777777777779,21.56,25.64393966192538,Medium
"Neeladri Road, Ganga Vertica, Karuna Nagar, Doddathogur, Bengaluru, Karnataka. Pin-560100 (India)",12.841447166666667,77.64821863333333,6,20.17456357372616,12.476666666666667,15.89,17.00828178686308,Low
"Neeladri Road, Genesis Eco Sphere, Neeladri Nagar, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",12.840912155555555,77.65019009722222,36,37.43682257041187,12.523888888888889,26.51,27.7775779518726,Medium
"Neeladri Road, Himagiri Residency, Bettadasanapura, Bengaluru, Karnataka. Pin-560100 (India)",12.841606313357401,77.64453359963899,277,58.34534548376422,14.65606498194946,25.67,38.70349223646695,Medium
"Neeladri Road, Ittina Mahaveer, Neeladri Nagar, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",12.8412558375,77.64866517499999,8,22.78010983330511,9.586250000000001,19.78,18.221929916652556,Low
"Neeladri Road, Krish Kamal, Bettadasanapura, Bengaluru, Karnataka. Pin-560100 (India)",12.8404744,77.6438797,1,7.186324541728964,23.3,23.3,15.243162270864483,Low
"Neeladri Road, Neeladri Nagar, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",12.841639102247191,77.64739960921348,445,63.24612294009727,10.965460674157304,26.88,40.28869967229583,High
"Neeladri Road, SNN Raj Neeladri Apartments, Bettadasanapura, Bengaluru, Karnataka. Pin-560100 (India)",12.8423394814433,77.64420553608247,97,47.53545168918129,13.91979381443299,26.21,33.185663988920545,Medium
"Neeladri Road, Vittasandra, Bangalore South, Bengaluru Urban, Karnataka, 560100, India",12.842604581867072,77.64399643789382,24,33.37225770483806,18.186666666666667,42.38,30.618128852419034,Medium
"Neelasandra Road, Marenahalli Layout, Samastha Nagar, Koramangala, Bengaluru, Karnataka. Pin-560047 (India)",12.952266283333335,77.62035748333334,6,20.17456357372616,15.008333333333333,25.42,19.67378178686308,Low
"Neelasandra Road, Muthappa Garden, Viveka Nagar, Bengaluru, Karnataka. Pin-560047 (India)",12.9531799,77.61854276,5,18.57637945838152,10.59,10.59,14.58318972919076,Low
"Neelasandra Road, Samastha Nagar, Koramangala, Bengaluru, Karnataka. Pin-560047 (India)",12.952705411111111,77.61950133333333,18,30.52698574134533,10.61,10.61,20.568492870672664,Low
"Neelasandra Road, Vilsandra, Nilsandra, Bengaluru, Karnataka. Pin-560047 (India)",12.9543085,77.6161758,2,11.390054916652556,9.885,11.65,10.990527458326278,Low
"Nehru Main Road, Akkaiyamma Layout, Kammanahalli, Bengaluru, Karnataka. Pin-560033 (India)",13.0140744,77.639983,1,7.186324541728964,10.59,10.59,8.888162270864482,Low
"Nehru Main Road, Kulappa Circle, Kammanahalli, Bengaluru, Karnataka. Pin-560084 (India)",13.0140315,77.6393993,1,7.186324541728964,13.42,13.42,10.303162270864483,Low
"Nehru Nagar, Gandhinagar, Nehru Nagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560009, India",12.988196949999999,77.5742243,2,11.390054916652556,12.885,14.12,12.384527458326277,Low
"Nehru Road, Subbannapalya Extension, Banaswadi, Bengaluru, Karnataka. Pin-560043 (India)",13.014018366666667,77.64158613333333,3,14.372649083457928,8.12,8.12,11.246324541728963,Low
"Nelagadaranahalli Main Road, Belmar Layout, T Dasarahalli, Bengaluru, Karnataka. Pin-560073 (India)",13.0383578,77.504566,1,7.186324541728964,17.3,17.3,12.243162270864483,Low
"Nelagadaranahalli Main Road, Block 1, HMT Layout, Nagasandra, Bengaluru, Karnataka. Pin-560073 (India)",13.036812900000001,77.5043529,5,18.57637945838152,12.991999999999999,30.01,19.18778972919076,Low
"Nelagadaranahalli Main Road, Dhruva Coral Block 1, HMT Layout, Nagasandra, Bengaluru, Karnataka. Pin-560073 (India)",13.0373658,77.5043617,1,7.186324541728964,10.59,10.59,8.888162270864482,Low
"Nelagadaranahalli Main Road, Nelagedhrahalli Circle, Nalagadderanahalli, Bengaluru, Karnataka. Pin-560073 (India)",13.0316399,77.5036734,2,11.390054916652556,16.59,19.06,14.484027458326276,Low
"Nelagadaranahalli Main Road, Nelakadirena Halli, T Dasarahalli, Bengaluru, Karnataka. Pin-560073 (India)",13.045395646153846,77.50554091538461,13,27.360888115455122,10.303076923076922,13.43,19.45736713465064,Low
"Nelamangala - Majestic Service Road, Nalwadi Krishnaraja Wadiyar Ward, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560022, India",13.0215545,77.5518045,1,7.186324541728964,17.3,17.3,12.243162270864483,Low
"Nele Maheshwaramma Temple Ward, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560073, India",13.0454322,77.5075256,1,7.186324541728964,8.12,8.12,7.653162270864481,Low
"Netaji Nagar Main Road, Netaji Nagar, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",13.0403952,77.5175847,1,7.186324541728964,33.18,33.18,20.183162270864482,Low
"Netaji Road, Cantt Railway Quarters, Benson Town, Bengaluru, Karnataka. Pin-560046 (India)",12.99251362,77.60453772,5,18.57637945838152,11.296,14.12,15.50098972919076,Low
"Netaji Road, Coles Park Junction, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",12.993658666666667,77.60603326666667,3,14.372649083457928,11.886666666666665,14.12,13.576324541728964,Low
"Netaji Road, Metropolitan Apartment, Pulikeshi Nagar, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",12.9967293,77.6074669,2,11.390054916652556,10.59,10.59,10.990027458326278,Low
"Netaji Road, Puttanna Junction, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",13.001000033333334,77.61185101666666,12,26.59256076166594,11.277500000000002,17.31,20.14153038083297,Low
"Netaji Road, Sri Ramakrishnappa Circle, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",13.000123217777778,77.61108113166667,180,53.89632655753107,12.386111111111111,31.58,36.979996612098866,Medium
"Netaji Road, Surya Kiran Chandra Kiran Apartments, Pulikeshi Nagar, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",12.9959347,77.60693566666667,3,14.372649083457928,19.886666666666667,25.77,18.306324541728962,Low
"Netaji Road, Weave, Pulikeshi Nagar, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",12.9983002,77.60856226,5,18.57637945838152,10.168,13.42,15.02258972919076,Low
"Netaji Road, Williams Town, Benson Town, Bengaluru, Karnataka. Pin-560046 (India)",12.9988867,77.6089217,1,7.186324541728964,11.65,11.65,9.418162270864482,Low
"Netaji Subhash Chandra Bose Junction, Peenya Inner Ring Road, Goraguntepalya, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560022, India",13.0219183,77.5328212,1,7.186324541728964,14.12,14.12,10.653162270864481,Low
"New Airport Road, Bharathi Nagar, Hunasamaranahalli, Kodagalahatti, Yelahanka taluku, Bengaluru Urban, Karnataka, 562157, India",13.1428292,77.617684275,4,16.68612885241903,24.36,40.6,23.771064426209517,Low
"New Airport Road, Bharathi Nagar, Hunasamaranahalli, Vidyanagar, Yelahanka taluku, Bengaluru Urban, Karnataka, 562157, India",13.1443926,77.6177666,1,7.186324541728964,44.48,44.48,25.833162270864477,Medium
"New Ambur Hot Biriyani, Outer Ring Road, Shivanasamudra Ward, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560103, India",12.9267727,77.6789509,1,7.186324541728964,19.77,19.77,13.478162270864482,Low
"New Bamboo Bazaar Road, S.K Garden, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560051, India",12.9931217,77.60654,1,7.186324541728964,11.65,11.65,9.418162270864482,Low
"New Bamboo Bazar Road, Coles Park Junction, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",12.992807923076924,77.60642458461538,13,27.360888115455122,16.412307692307692,37.78,26.16013636541987,Medium
"New Bamboo Bazar Road, Sulthangunta, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",12.99161258,77.60511834,5,18.57637945838152,12.428,15.89,16.19458972919076,Low
"New Fruit Market Road, Inspira Tropical Garden, Gulimangala, Bengaluru, Karnataka. Pin-560099 (India)",12.8443872,77.6881485,2,11.390054916652556,22.245,24.01,17.170527458326276,Low
